GWMST Name;Datum/Uhrzeit;Messwert
moin;18.08.2024 20:00:00;3.49
moin;18.08.2024 21:00:00;3.46
moin;18.08.2024 22:00:00;3.47
moin;18.08.2024 23:00:00;3.46
moin;19.08.2024 00:00:00;3.51
moin;19.08.2024 01:00:00;3.62
moin;19.08.2024 02:00:00;3.70
moin;19.08.2024 03:00:00;3.68
moin;19.08.2024 04:00:00;3.71
moin;19.08.2024 05:00:00;3.71
moin;19.08.2024 06:00:00;3.67
moin;19.08.2024 07:00:00;3.69
moin;19.08.2024 08:00:00;3.71
moin;19.08.2024 09:00:00;3.71
moin;19.08.2024 10:00:00;3.69
moin;19.08.2024 11:00:00;3.74
moin;19.08.2024 12:00:00;3.70
moin;19.08.2024 13:00:00;3.79
moin;19.08.2024 14:00:00;3.77
moin;19.08.2024 15:00:00;3.84
moin;19.08.2024 16:00:00;3.88
moin;19.08.2024 17:00:00;3.77
moin;19.08.2024 18:00:00;3.70
moin;19.08.2024 19:00:00;3.74
moin;19.08.2024 20:00:00;3.80
moin;19.08.2024 21:00:00;3.78
moin;19.08.2024 22:00:00;3.74
moin;19.08.2024 23:00:00;3.76
moin;20.08.2024 00:00:00;3.68
moin;20.08.2024 01:00:00;3.59
moin;20.08.2024 02:00:00;3.53
moin;20.08.2024 03:00:00;3.49
moin;20.08.2024 04:00:00;3.49
moin;20.08.2024 05:00:00;3.48
moin;20.08.2024 06:00:00;3.48
moin;20.08.2024 07:00:00;3.46
moin;20.08.2024 08:00:00;3.43
moin;20.08.2024 09:00:00;3.45
moin;20.08.2024 10:00:00;3.47
moin;20.08.2024 11:00:00;3.44
moin;20.08.2024 12:00:00;3.47
moin;20.08.2024 13:00:00;3.48
moin;20.08.2024 14:00:00;3.47
moin;20.08.2024 15:00:00;3.44
moin;20.08.2024 16:00:00;3.47
moin;20.08.2024 17:00:00;3.47
moin;20.08.2024 18:00:00;3.47
moin;20.08.2024 19:00:00;3.48
moin;20.08.2024 20:00:00;3.47
moin;20.08.2024 21:00:00;3.45
moin;20.08.2024 22:00:00;3.43
moin;20.08.2024 23:00:00;3.45
moin;21.08.2024 00:00:00;3.55
moin;21.08.2024 01:00:00;3.56
moin;21.08.2024 02:00:00;3.61
moin;21.08.2024 03:00:00;3.62
moin;21.08.2024 04:00:00;3.63
moin;21.08.2024 05:00:00;3.60
moin;21.08.2024 06:00:00;3.55
moin;21.08.2024 07:00:00;3.52
moin;21.08.2024 08:00:00;3.50
moin;21.08.2024 09:00:00;3.57
moin;21.08.2024 10:00:00;3.58
moin;21.08.2024 11:00:00;3.56
moin;21.08.2024 12:00:00;3.56
moin;21.08.2024 13:00:00;3.56
moin;21.08.2024 14:00:00;3.63
moin;21.08.2024 15:00:00;3.61
moin;21.08.2024 16:00:00;3.63
moin;21.08.2024 17:00:00;3.66
moin;21.08.2024 18:00:00;3.60
moin;21.08.2024 19:00:00;3.62
moin;21.08.2024 20:00:00;3.63
moin;21.08.2024 21:00:00;3.64
moin;21.08.2024 22:00:00;3.62
moin;21.08.2024 23:00:00;3.59
moin;22.08.2024 00:00:00;3.56
moin;22.08.2024 01:00:00;3.53
moin;22.08.2024 02:00:00;3.51
moin;22.08.2024 03:00:00;3.49
moin;22.08.2024 04:00:00;3.51
moin;22.08.2024 05:00:00;3.47
moin;22.08.2024 06:00:00;3.48
moin;22.08.2024 07:00:00;3.45
moin;22.08.2024 08:00:00;3.44
moin;22.08.2024 09:00:00;3.47
moin;22.08.2024 10:00:00;3.47
moin;22.08.2024 11:00:00;3.46
moin;22.08.2024 12:00:00;3.47
moin;22.08.2024 13:00:00;3.46
moin;22.08.2024 14:00:00;3.47
moin;22.08.2024 15:00:00;3.50
moin;22.08.2024 16:00:00;3.52
moin;22.08.2024 17:00:00;3.49
moin;22.08.2024 18:00:00;3.51
moin;22.08.2024 19:00:00;3.48
moin;22.08.2024 20:00:00;3.45
moin;22.08.2024 21:00:00;3.48
moin;22.08.2024 22:00:00;3.48
moin;22.08.2024 23:00:00;3.47
moin;23.08.2024 00:00:00;3.47
moin;23.08.2024 01:00:00;3.48
moin;23.08.2024 02:00:00;3.48
moin;23.08.2024 03:00:00;3.50
moin;23.08.2024 04:00:00;3.48
moin;23.08.2024 05:00:00;3.46
moin;23.08.2024 06:00:00;3.45
moin;23.08.2024 07:00:00;3.45
moin;23.08.2024 08:00:00;3.43
moin;23.08.2024 09:00:00;3.44
moin;23.08.2024 10:00:00;3.44
moin;23.08.2024 11:00:00;3.42
moin;23.08.2024 12:00:00;3.41
moin;23.08.2024 13:00:00;3.40
moin;23.08.2024 14:00:00;3.44
moin;23.08.2024 15:00:00;3.48
moin;23.08.2024 16:00:00;3.48
moin;23.08.2024 17:00:00;3.50
moin;23.08.2024 18:00:00;3.48
moin;23.08.2024 19:00:00;3.50
moin;23.08.2024 20:00:00;3.49
moin;23.08.2024 21:00:00;3.50
moin;23.08.2024 22:00:00;3.52
moin;23.08.2024 23:00:00;3.50
moin;24.08.2024 00:00:00;3.52
moin;24.08.2024 01:00:00;3.53
moin;24.08.2024 02:00:00;3.49
moin;24.08.2024 03:00:00;3.50
moin;24.08.2024 04:00:00;3.50
moin;24.08.2024 05:00:00;3.50
moin;24.08.2024 06:00:00;3.46
moin;24.08.2024 07:00:00;3.48
moin;24.08.2024 08:00:00;3.45
moin;24.08.2024 09:00:00;3.43
moin;24.08.2024 10:00:00;3.42
moin;24.08.2024 11:00:00;3.46
moin;24.08.2024 12:00:00;3.44
moin;24.08.2024 13:00:00;3.46
moin;24.08.2024 14:00:00;3.49
moin;24.08.2024 15:00:00;3.51
moin;24.08.2024 16:00:00;3.52
moin;24.08.2024 17:00:00;3.52
moin;24.08.2024 18:00:00;3.48
moin;24.08.2024 19:00:00;3.50
moin;24.08.2024 20:00:00;3.49
moin;24.08.2024 21:00:00;3.48
moin;24.08.2024 22:00:00;3.50
moin;24.08.2024 23:00:00;3.48
moin;25.08.2024 00:00:00;3.69
moin;25.08.2024 01:00:00;3.89
moin;25.08.2024 02:00:00;4.01
moin;25.08.2024 03:00:00;4.13
moin;25.08.2024 04:00:00;4.23
moin;25.08.2024 05:00:00;4.24
moin;25.08.2024 06:00:00;4.35
moin;25.08.2024 07:00:00;4.34
moin;25.08.2024 08:00:00;4.30
moin;25.08.2024 09:00:00;4.34
moin;25.08.2024 10:00:00;4.36
moin;25.08.2024 11:00:00;4.35
moin;25.08.2024 12:00:00;4.33
moin;25.08.2024 13:00:00;4.26
moin;25.08.2024 14:00:00;4.28
moin;25.08.2024 15:00:00;4.25
moin;25.08.2024 16:00:00;4.25
moin;25.08.2024 17:00:00;4.31
moin;25.08.2024 18:00:00;4.31
moin;25.08.2024 19:00:00;4.33
moin;25.08.2024 20:00:00;4.33
moin;25.08.2024 21:00:00;4.34
moin;25.08.2024 22:00:00;4.26
moin;25.08.2024 23:00:00;4.24
moin;26.08.2024 00:00:00;4.14
moin;26.08.2024 01:00:00;4.09
moin;26.08.2024 02:00:00;4.03
moin;26.08.2024 03:00:00;4.03
moin;26.08.2024 04:00:00;4.01
moin;26.08.2024 05:00:00;3.98
moin;26.08.2024 06:00:00;3.99
moin;26.08.2024 07:00:00;3.99
moin;26.08.2024 08:00:00;4.00
moin;26.08.2024 09:00:00;3.98
moin;26.08.2024 10:00:00;3.97
moin;26.08.2024 11:00:00;3.95
moin;26.08.2024 12:00:00;3.96
moin;26.08.2024 13:00:00;3.94
moin;26.08.2024 14:00:00;3.96
moin;26.08.2024 15:00:00;3.93
moin;26.08.2024 16:00:00;3.90
moin;26.08.2024 17:00:00;3.93
moin;26.08.2024 18:00:00;3.92
moin;26.08.2024 19:00:00;3.91
moin;26.08.2024 20:00:00;3.91
moin;26.08.2024 21:00:00;3.93
moin;26.08.2024 22:00:00;3.91
moin;26.08.2024 23:00:00;3.93
moin;27.08.2024 00:00:00;3.86
moin;27.08.2024 01:00:00;3.80
moin;27.08.2024 02:00:00;3.81
moin;27.08.2024 03:00:00;3.77
moin;27.08.2024 04:00:00;3.73
moin;27.08.2024 05:00:00;3.74
moin;27.08.2024 06:00:00;3.77
moin;27.08.2024 07:00:00;3.78
moin;27.08.2024 08:00:00;3.78
moin;27.08.2024 09:00:00;3.79
moin;27.08.2024 10:00:00;3.79
moin;27.08.2024 11:00:00;3.74
moin;27.08.2024 12:00:00;3.74
moin;27.08.2024 13:00:00;3.76
moin;27.08.2024 14:00:00;3.75
moin;27.08.2024 15:00:00;3.77
moin;27.08.2024 16:00:00;3.73
moin;27.08.2024 17:00:00;3.74
moin;27.08.2024 18:00:00;3.73
moin;27.08.2024 19:00:00;3.72
moin;27.08.2024 20:00:00;3.71
moin;27.08.2024 21:00:00;3.73
moin;27.08.2024 22:00:00;3.73
moin;27.08.2024 23:00:00;3.70
moin;28.08.2024 00:00:00;3.71
moin;28.08.2024 01:00:00;3.66
moin;28.08.2024 02:00:00;3.64
moin;28.08.2024 03:00:00;3.68
moin;28.08.2024 04:00:00;3.61
moin;28.08.2024 05:00:00;3.61
moin;28.08.2024 06:00:00;3.54
moin;28.08.2024 07:00:00;3.52
moin;28.08.2024 08:00:00;3.51
moin;28.08.2024 09:00:00;3.53
moin;28.08.2024 10:00:00;3.53
moin;28.08.2024 11:00:00;3.50
moin;28.08.2024 12:00:00;3.49
moin;28.08.2024 13:00:00;3.57
moin;28.08.2024 14:00:00;3.61
moin;28.08.2024 15:00:00;3.62
moin;28.08.2024 16:00:00;3.65
moin;28.08.2024 17:00:00;3.70
moin;28.08.2024 18:00:00;3.71
moin;28.08.2024 19:00:00;3.70
moin;28.08.2024 20:00:00;3.70
moin;28.08.2024 21:00:00;3.69
moin;28.08.2024 22:00:00;3.67
moin;28.08.2024 23:00:00;3.62
moin;29.08.2024 00:00:00;3.58
moin;29.08.2024 01:00:00;3.55
moin;29.08.2024 02:00:00;3.50
moin;29.08.2024 03:00:00;3.48
moin;29.08.2024 04:00:00;3.50
moin;29.08.2024 05:00:00;3.46
moin;29.08.2024 06:00:00;3.45
moin;29.08.2024 07:00:00;3.42
moin;29.08.2024 08:00:00;3.46
moin;29.08.2024 09:00:00;3.44
moin;29.08.2024 10:00:00;3.46
moin;29.08.2024 11:00:00;3.45
moin;29.08.2024 12:00:00;3.47
moin;29.08.2024 13:00:00;3.44
moin;29.08.2024 14:00:00;3.47
moin;29.08.2024 15:00:00;3.49
moin;29.08.2024 16:00:00;3.51
moin;29.08.2024 17:00:00;3.50
moin;29.08.2024 18:00:00;3.52
moin;29.08.2024 19:00:00;3.49
moin;29.08.2024 20:00:00;3.46
moin;29.08.2024 21:00:00;3.48
moin;29.08.2024 22:00:00;3.48
moin;29.08.2024 23:00:00;3.48
moin;30.08.2024 00:00:00;3.46
moin;30.08.2024 01:00:00;3.48
moin;30.08.2024 02:00:00;3.45
moin;30.08.2024 03:00:00;3.44
moin;30.08.2024 04:00:00;3.44
moin;30.08.2024 05:00:00;3.47
moin;30.08.2024 06:00:00;3.48
moin;30.08.2024 07:00:00;3.50
moin;30.08.2024 08:00:00;3.49
moin;30.08.2024 09:00:00;3.49
moin;30.08.2024 10:00:00;3.47
moin;30.08.2024 11:00:00;3.49
moin;30.08.2024 12:00:00;3.50
moin;30.08.2024 13:00:00;3.46
moin;30.08.2024 14:00:00;3.44
moin;30.08.2024 15:00:00;3.43
moin;30.08.2024 16:00:00;3.44
moin;30.08.2024 17:00:00;3.42
moin;30.08.2024 18:00:00;3.44
moin;30.08.2024 19:00:00;3.46
moin;30.08.2024 20:00:00;3.44
moin;30.08.2024 21:00:00;3.44
moin;30.08.2024 22:00:00;3.42
moin;30.08.2024 23:00:00;3.41
moin;31.08.2024 00:00:00;4.14
moin;31.08.2024 01:00:00;4.50
moin;31.08.2024 02:00:00;4.96
moin;31.08.2024 03:00:00;4.73
moin;31.08.2024 04:00:00;4.99
moin;31.08.2024 05:00:00;5.06
moin;31.08.2024 06:00:00;5.02
moin;31.08.2024 07:00:00;4.97
moin;31.08.2024 08:00:00;4.62
moin;31.08.2024 09:00:00;5.13
moin;31.08.2024 10:00:00;5.14
moin;31.08.2024 11:00:00;5.15
moin;31.08.2024 12:00:00;5.40
moin;31.08.2024 13:00:00;5.75
moin;31.08.2024 14:00:00;5.32
moin;31.08.2024 15:00:00;5.63
moin;31.08.2024 16:00:00;5.29
moin;31.08.2024 17:00:00;5.55
moin;31.08.2024 18:00:00;5.83
moin;31.08.2024 19:00:00;5.90
moin;31.08.2024 20:00:00;5.43
moin;31.08.2024 21:00:00;5.08
moin;31.08.2024 22:00:00;4.86
moin;31.08.2024 23:00:00;4.97
moin;01.09.2024 00:00:00;4.52
moin;01.09.2024 01:00:00;4.21
moin;01.09.2024 02:00:00;4.00
moin;01.09.2024 03:00:00;3.86
moin;01.09.2024 04:00:00;3.74
moin;01.09.2024 05:00:00;3.66
moin;01.09.2024 06:00:00;3.62
moin;01.09.2024 07:00:00;3.59
moin;01.09.2024 08:00:00;3.58
moin;01.09.2024 09:00:00;3.54
moin;01.09.2024 10:00:00;3.55
moin;01.09.2024 11:00:00;3.53
moin;01.09.2024 12:00:00;3.49
moin;01.09.2024 13:00:00;3.48
moin;01.09.2024 14:00:00;3.50
moin;01.09.2024 15:00:00;3.47
moin;01.09.2024 16:00:00;3.48
moin;01.09.2024 17:00:00;3.46
moin;01.09.2024 18:00:00;3.44
moin;01.09.2024 19:00:00;3.43
moin;01.09.2024 20:00:00;3.47
moin;01.09.2024 21:00:00;3.47
moin;01.09.2024 22:00:00;3.49
moin;01.09.2024 23:00:00;3.47
moin;02.09.2024 00:00:00;3.48
moin;02.09.2024 01:00:00;3.47
moin;02.09.2024 02:00:00;3.44
moin;02.09.2024 03:00:00;3.42
moin;02.09.2024 04:00:00;3.44
moin;02.09.2024 05:00:00;3.44
moin;02.09.2024 06:00:00;3.42
moin;02.09.2024 07:00:00;3.44
moin;02.09.2024 08:00:00;3.46
moin;02.09.2024 09:00:00;3.48
moin;02.09.2024 10:00:00;3.49
moin;02.09.2024 11:00:00;3.48
moin;02.09.2024 12:00:00;3.48
moin;02.09.2024 13:00:00;3.48
moin;02.09.2024 14:00:00;3.51
moin;02.09.2024 15:00:00;3.51
moin;02.09.2024 16:00:00;3.48
moin;02.09.2024 17:00:00;3.49
moin;02.09.2024 18:00:00;3.48
moin;02.09.2024 19:00:00;3.50
moin;02.09.2024 20:00:00;3.52
moin;02.09.2024 21:00:00;3.50
moin;02.09.2024 22:00:00;3.52
moin;02.09.2024 23:00:00;3.53
moin;03.09.2024 00:00:00;3.53
moin;03.09.2024 01:00:00;3.53
moin;03.09.2024 02:00:00;3.49
moin;03.09.2024 03:00:00;3.48
moin;03.09.2024 04:00:00;3.47
moin;03.09.2024 05:00:00;3.48
moin;03.09.2024 06:00:00;3.48
moin;03.09.2024 07:00:00;3.50
moin;03.09.2024 08:00:00;3.52
moin;03.09.2024 09:00:00;3.49
moin;03.09.2024 10:00:00;3.48
moin;03.09.2024 11:00:00;3.47
moin;03.09.2024 12:00:00;3.49
moin;03.09.2024 13:00:00;3.49
moin;03.09.2024 14:00:00;3.51
moin;03.09.2024 15:00:00;3.48
moin;03.09.2024 16:00:00;3.45
moin;03.09.2024 17:00:00;3.46
moin;03.09.2024 18:00:00;3.43
moin;03.09.2024 19:00:00;3.45
moin;03.09.2024 20:00:00;3.47
moin;03.09.2024 21:00:00;3.47
moin;03.09.2024 22:00:00;3.48
moin;03.09.2024 23:00:00;3.50
moin;04.09.2024 00:00:00;3.92
moin;04.09.2024 01:00:00;4.25
moin;04.09.2024 02:00:00;4.46
moin;04.09.2024 03:00:00;4.60
moin;04.09.2024 04:00:00;4.66
moin;04.09.2024 05:00:00;4.74
moin;04.09.2024 06:00:00;4.77
moin;04.09.2024 07:00:00;4.78
moin;04.09.2024 08:00:00;4.75
moin;04.09.2024 09:00:00;4.82
moin;04.09.2024 10:00:00;4.87
moin;04.09.2024 11:00:00;4.88
moin;04.09.2024 12:00:00;4.87
moin;04.09.2024 13:00:00;4.88
moin;04.09.2024 14:00:00;4.85
moin;04.09.2024 15:00:00;4.89
moin;04.09.2024 16:00:00;4.85
moin;04.09.2024 17:00:00;4.83
moin;04.09.2024 18:00:00;4.89
moin;04.09.2024 19:00:00;4.90
moin;04.09.2024 20:00:00;4.90
moin;04.09.2024 21:00:00;4.89
moin;04.09.2024 22:00:00;4.87
moin;04.09.2024 23:00:00;4.87
moin;05.09.2024 00:00:00;4.71
moin;05.09.2024 01:00:00;4.61
moin;05.09.2024 02:00:00;4.52
moin;05.09.2024 03:00:00;4.50
moin;05.09.2024 04:00:00;4.48
moin;05.09.2024 05:00:00;4.41
moin;05.09.2024 06:00:00;4.40
moin;05.09.2024 07:00:00;4.42
moin;05.09.2024 08:00:00;4.42
moin;05.09.2024 09:00:00;4.38
moin;05.09.2024 10:00:00;4.35
moin;05.09.2024 11:00:00;4.37
moin;05.09.2024 12:00:00;4.39
moin;05.09.2024 13:00:00;4.36
moin;05.09.2024 14:00:00;4.35
moin;05.09.2024 15:00:00;4.37
moin;05.09.2024 16:00:00;4.36
moin;05.09.2024 17:00:00;4.38
moin;05.09.2024 18:00:00;4.39
moin;05.09.2024 19:00:00;4.36
moin;05.09.2024 20:00:00;4.38
moin;05.09.2024 21:00:00;4.39
moin;05.09.2024 22:00:00;4.36
moin;05.09.2024 23:00:00;4.39
moin;06.09.2024 00:00:00;4.47
moin;06.09.2024 01:00:00;4.49
moin;06.09.2024 02:00:00;4.57
moin;06.09.2024 03:00:00;4.68
moin;06.09.2024 04:00:00;4.78
moin;06.09.2024 05:00:00;4.84
moin;06.09.2024 06:00:00;4.91
moin;06.09.2024 07:00:00;4.81
moin;06.09.2024 08:00:00;4.82
moin;06.09.2024 09:00:00;4.85
moin;06.09.2024 10:00:00;4.76
moin;06.09.2024 11:00:00;4.73
moin;06.09.2024 12:00:00;4.82
moin;06.09.2024 13:00:00;4.74
moin;06.09.2024 14:00:00;4.68
moin;06.09.2024 15:00:00;4.72
moin;06.09.2024 16:00:00;4.72
moin;06.09.2024 17:00:00;4.71
moin;06.09.2024 18:00:00;4.77
moin;06.09.2024 19:00:00;4.78
moin;06.09.2024 20:00:00;4.73
moin;06.09.2024 21:00:00;4.80
moin;06.09.2024 22:00:00;4.73
moin;06.09.2024 23:00:00;4.72
moin;07.09.2024 00:00:00;4.55
moin;07.09.2024 01:00:00;4.42
moin;07.09.2024 02:00:00;4.36
moin;07.09.2024 03:00:00;4.31
moin;07.09.2024 04:00:00;4.28
moin;07.09.2024 05:00:00;4.26
moin;07.09.2024 06:00:00;4.26
moin;07.09.2024 07:00:00;4.22
moin;07.09.2024 08:00:00;4.21
moin;07.09.2024 09:00:00;4.23
moin;07.09.2024 10:00:00;4.20
moin;07.09.2024 11:00:00;4.19
moin;07.09.2024 12:00:00;4.22
moin;07.09.2024 13:00:00;4.19
moin;07.09.2024 14:00:00;4.18
moin;07.09.2024 15:00:00;4.19
moin;07.09.2024 16:00:00;4.18
moin;07.09.2024 17:00:00;4.18
moin;07.09.2024 18:00:00;4.20
moin;07.09.2024 19:00:00;4.20
moin;07.09.2024 20:00:00;4.20
moin;07.09.2024 21:00:00;4.20
moin;07.09.2024 22:00:00;4.20
moin;07.09.2024 23:00:00;4.18
moin;08.09.2024 00:00:00;4.06
moin;08.09.2024 01:00:00;3.98
moin;08.09.2024 02:00:00;3.91
moin;08.09.2024 03:00:00;3.86
moin;08.09.2024 04:00:00;3.86
moin;08.09.2024 05:00:00;3.86
moin;08.09.2024 06:00:00;3.83
moin;08.09.2024 07:00:00;3.84
moin;08.09.2024 08:00:00;3.83
moin;08.09.2024 09:00:00;3.81
moin;08.09.2024 10:00:00;3.79
moin;08.09.2024 11:00:00;3.78
moin;08.09.2024 12:00:00;3.76
moin;08.09.2024 13:00:00;3.77
moin;08.09.2024 14:00:00;3.79
moin;08.09.2024 15:00:00;3.77
moin;08.09.2024 16:00:00;3.76
moin;08.09.2024 17:00:00;3.76
moin;08.09.2024 18:00:00;3.75
moin;08.09.2024 19:00:00;3.75
moin;08.09.2024 20:00:00;3.75
moin;08.09.2024 21:00:00;3.75
moin;08.09.2024 22:00:00;3.73
moin;08.09.2024 23:00:00;3.75
moin;09.09.2024 00:00:00;3.73
moin;09.09.2024 01:00:00;3.70
moin;09.09.2024 02:00:00;3.69
moin;09.09.2024 03:00:00;3.72
moin;09.09.2024 04:00:00;3.69
moin;09.09.2024 05:00:00;3.71
moin;09.09.2024 06:00:00;3.73
moin;09.09.2024 07:00:00;3.69
moin;09.09.2024 08:00:00;3.67
moin;09.09.2024 09:00:00;3.69
moin;09.09.2024 10:00:00;3.69
moin;09.09.2024 11:00:00;3.72
moin;09.09.2024 12:00:00;3.71
moin;09.09.2024 13:00:00;3.70
moin;09.09.2024 14:00:00;3.69
moin;09.09.2024 15:00:00;3.72
moin;09.09.2024 16:00:00;3.70
moin;09.09.2024 17:00:00;3.71
moin;09.09.2024 18:00:00;3.70
moin;09.09.2024 19:00:00;3.71
moin;09.09.2024 20:00:00;3.71
moin;09.09.2024 21:00:00;3.69
moin;09.09.2024 22:00:00;3.70
moin;09.09.2024 23:00:00;3.73
moin;10.09.2024 00:00:00;3.67
moin;10.09.2024 01:00:00;3.64
moin;10.09.2024 02:00:00;3.62
moin;10.09.2024 03:00:00;3.64
moin;10.09.2024 04:00:00;3.65
moin;10.09.2024 05:00:00;3.67
moin;10.09.2024 06:00:00;3.63
moin;10.09.2024 07:00:00;3.61
moin;10.09.2024 08:00:00;3.62
moin;10.09.2024 09:00:00;3.64
moin;10.09.2024 10:00:00;3.63
moin;10.09.2024 11:00:00;3.65
moin;10.09.2024 12:00:00;3.65
moin;10.09.2024 13:00:00;3.61
moin;10.09.2024 14:00:00;3.62
moin;10.09.2024 15:00:00;3.63
moin;10.09.2024 16:00:00;3.63
moin;10.09.2024 17:00:00;3.63
moin;10.09.2024 18:00:00;3.62
moin;10.09.2024 19:00:00;3.65
moin;10.09.2024 20:00:00;3.62
moin;10.09.2024 21:00:00;3.60
moin;10.09.2024 22:00:00;3.61
moin;10.09.2024 23:00:00;3.61
moin;11.09.2024 00:00:00;3.62
moin;11.09.2024 01:00:00;3.67
moin;11.09.2024 02:00:00;3.72
moin;11.09.2024 03:00:00;3.75
moin;11.09.2024 04:00:00;3.77
moin;11.09.2024 05:00:00;3.76
moin;11.09.2024 06:00:00;3.79
moin;11.09.2024 07:00:00;3.76
moin;11.09.2024 08:00:00;3.73
moin;11.09.2024 09:00:00;3.74
moin;11.09.2024 10:00:00;3.75
moin;11.09.2024 11:00:00;3.69
moin;11.09.2024 12:00:00;3.69
moin;11.09.2024 13:00:00;3.72
moin;11.09.2024 14:00:00;3.70
moin;11.09.2024 15:00:00;3.75
moin;11.09.2024 16:00:00;3.80
moin;11.09.2024 17:00:00;3.81
moin;11.09.2024 18:00:00;3.74
moin;11.09.2024 19:00:00;3.76
moin;11.09.2024 20:00:00;3.73
moin;11.09.2024 21:00:00;3.73
moin;11.09.2024 22:00:00;3.79
moin;11.09.2024 23:00:00;3.82
moin;12.09.2024 00:00:00;3.86
moin;12.09.2024 01:00:00;3.87
moin;12.09.2024 02:00:00;3.88
moin;12.09.2024 03:00:00;3.83
moin;12.09.2024 04:00:00;3.79
moin;12.09.2024 05:00:00;3.77
moin;12.09.2024 06:00:00;3.79
moin;12.09.2024 07:00:00;3.79
moin;12.09.2024 08:00:00;3.73
moin;12.09.2024 09:00:00;3.82
moin;12.09.2024 10:00:00;3.81
moin;12.09.2024 11:00:00;3.87
moin;12.09.2024 12:00:00;3.82
moin;12.09.2024 13:00:00;3.83
moin;12.09.2024 14:00:00;3.79
moin;12.09.2024 15:00:00;3.84
moin;12.09.2024 16:00:00;3.84
moin;12.09.2024 17:00:00;3.82
moin;12.09.2024 18:00:00;3.77
moin;12.09.2024 19:00:00;3.83
moin;12.09.2024 20:00:00;3.76
moin;12.09.2024 21:00:00;3.84
moin;12.09.2024 22:00:00;3.84
moin;12.09.2024 23:00:00;3.87
moin;13.09.2024 00:00:00;3.77
moin;13.09.2024 01:00:00;3.69
moin;13.09.2024 02:00:00;3.64
moin;13.09.2024 03:00:00;3.61
moin;13.09.2024 04:00:00;3.55
moin;13.09.2024 05:00:00;3.54
moin;13.09.2024 06:00:00;3.52
moin;13.09.2024 07:00:00;3.50
moin;13.09.2024 08:00:00;3.52
moin;13.09.2024 09:00:00;3.52
moin;13.09.2024 10:00:00;3.50
moin;13.09.2024 11:00:00;3.50
moin;13.09.2024 12:00:00;3.54
moin;13.09.2024 13:00:00;3.52
moin;13.09.2024 14:00:00;3.50
moin;13.09.2024 15:00:00;3.49
moin;13.09.2024 16:00:00;3.52
moin;13.09.2024 17:00:00;3.53
moin;13.09.2024 18:00:00;3.52
moin;13.09.2024 19:00:00;3.50
moin;13.09.2024 20:00:00;3.53
moin;13.09.2024 21:00:00;3.56
moin;13.09.2024 22:00:00;3.52
moin;13.09.2024 23:00:00;3.55
moin;14.09.2024 00:00:00;3.53
moin;14.09.2024 01:00:00;3.50
moin;14.09.2024 02:00:00;3.51
moin;14.09.2024 03:00:00;3.53
moin;14.09.2024 04:00:00;3.52
moin;14.09.2024 05:00:00;3.51
moin;14.09.2024 06:00:00;3.51
moin;14.09.2024 07:00:00;3.52
moin;14.09.2024 08:00:00;3.50
moin;14.09.2024 09:00:00;3.50
moin;14.09.2024 10:00:00;3.52
moin;14.09.2024 11:00:00;3.49
moin;14.09.2024 12:00:00;3.47
moin;14.09.2024 13:00:00;3.46
moin;14.09.2024 14:00:00;3.48
moin;14.09.2024 15:00:00;3.48
moin;14.09.2024 16:00:00;3.51
moin;14.09.2024 17:00:00;3.50
moin;14.09.2024 18:00:00;3.53
moin;14.09.2024 19:00:00;3.52
moin;14.09.2024 20:00:00;3.52
moin;14.09.2024 21:00:00;3.52
moin;14.09.2024 22:00:00;3.51
moin;14.09.2024 23:00:00;3.50
moin;15.09.2024 00:00:00;3.48
moin;15.09.2024 01:00:00;3.50
moin;15.09.2024 02:00:00;3.51
moin;15.09.2024 03:00:00;3.53
moin;15.09.2024 04:00:00;3.54
moin;15.09.2024 05:00:00;3.52
moin;15.09.2024 06:00:00;3.49
moin;15.09.2024 07:00:00;3.52
moin;15.09.2024 08:00:00;3.50
moin;15.09.2024 09:00:00;3.49
moin;15.09.2024 10:00:00;3.48
moin;15.09.2024 11:00:00;3.51
moin;15.09.2024 12:00:00;3.52
moin;15.09.2024 13:00:00;3.51
moin;15.09.2024 14:00:00;3.53
moin;15.09.2024 15:00:00;3.52
moin;15.09.2024 16:00:00;3.49
moin;15.09.2024 17:00:00;3.46
moin;15.09.2024 18:00:00;3.46
moin;15.09.2024 19:00:00;3.46
moin;15.09.2024 20:00:00;3.45
moin;15.09.2024 21:00:00;3.46
moin;15.09.2024 22:00:00;3.49
moin;15.09.2024 23:00:00;3.46
moin;16.09.2024 00:00:00;3.44
moin;16.09.2024 01:00:00;3.47
moin;16.09.2024 02:00:00;3.50
moin;16.09.2024 03:00:00;3.47
moin;16.09.2024 04:00:00;3.50
moin;16.09.2024 05:00:00;3.49
moin;16.09.2024 06:00:00;3.48
moin;16.09.2024 07:00:00;3.50
moin;16.09.2024 08:00:00;3.52
moin;16.09.2024 09:00:00;3.51
moin;16.09.2024 10:00:00;3.52
moin;16.09.2024 11:00:00;3.53
moin;16.09.2024 12:00:00;3.51
moin;16.09.2024 13:00:00;3.48
moin;16.09.2024 14:00:00;3.46
moin;16.09.2024 15:00:00;3.48
moin;16.09.2024 16:00:00;3.51
moin;16.09.2024 17:00:00;3.52
moin;16.09.2024 18:00:00;3.54
moin;16.09.2024 19:00:00;3.53
moin;16.09.2024 20:00:00;3.53
moin;16.09.2024 21:00:00;3.54
